GrPetYear,pe,pb,peg,shr,revenue,opInm,eps,Assets,Equity,bvps,ROtA,5ROtA,10ROtA,bad5y,bad10y,Industrial,cur,old
NIOBF,1.11,-1.88,-0.01,12.95,-100.0,12.25,3.86,7.46,7.03,6.22,-52.01,-54.39,-53.79,4,6,METAL MINING,USD,2013
NIO.ST,-14.31,3.18,-0.14,-100.0,-100.0,0.0,-100.0,32.17,31.56,31.56,-598.89,-212.84,-154.15,3,4,,SEK,2010
NI-PB,14.57,1.35,0.0,0.0,0.37,1.14,3.88,1.86,2.84,2.84,3.18,1.45,1.72,2,3,ELECTRIC & OTHER SERVICES COMBINED,USD,2013
NIPMY,26.12,0.89,-0.0,-0.85,1.29,-4.11,-4.43,4.56,4.88,4.92,3.59,3.55,3.8,0,1,,JPY,2014
NIPNF,15.83,1.15,-0.0,-100.0,0.95,5.4,-100.0,5.29,9.87,9.87,4.08,3.36,2.8,1,1,COMPUTER & OFFICE EQUIPMENT,JPY,2014
NIPPOBATRY.NS,-36.48,1.26,0.23,0.0,6.88,-8.97,0.0,10.44,5.27,5.27,0.6,3.39,5.25,1,2,,INR,2014
NIQ,-12.62,0.95,0.06,-0.09,0.0,0.0,0.0,-100.0,0.0,0.0,-5.67,1.7,26.18,1,6,,USD,2015
NIRAJISPAT.NS,4.96,0.63,0.04,0.0,1.9,11.96,14.02,5.43,10.83,10.83,5.35,4.27,4.46,0,0,,INR,2013
NIRAJ.NS,29.31,0.72,0.39,15.69,32.7,0.0,0.0,1.6,2.93,2.53,1.07,0.73,0.32,0,1,,INR,2014
NIRO.JK,-10.96,1.44,0.09,0.93,14.74,0.0,0.0,17.82,1.79,1.78,-2.76,-0.73,-0.87,4,7,,IDR,2013
NISP.JK,7.92,0.84,0.25,2.91,-57.6,-100.0,9.43,10.45,10.89,10.58,1.39,1.35,1.32,0,0,,IDR,2013
NITCO.NS,-0.63,-0.37,-0.01,-100.0,-7.63,0.51,-100.0,-7.59,0.0,0.0,-16.56,-7.46,-7.13,5,8,,INR,2014
NITINFIRE.NS,-0.23,-0.05,0.0,-0.07,-41.36,-25.82,0.0,-30.39,0.0,0.0,-991.29,-363.11,-317.26,3,8,,INR,2012
NITINSPIN.NS,9.04,1.45,-0.09,-100.0,19.39,13.36,-100.0,22.62,25.68,25.68,12.66,6.83,7.07,1,1,,INR,2014
NITIRAJ.NS,-371.71,1.26,-3.72,-100.0,1.3,-28.62,-100.0,10.42,12.26,12.26,-2.6,2.75,5.8,2,2,,INR,2014
NITRO.ST,-1.64,12.04,0.0,55.75,21.29,35.77,-17.24,11.7,-4.56,-2.93,-133.01,-121.39,-99.35,5,7,,EUR,2015
NIU,-29.51,1.88,0.03,0.25,44.04,-14.37,-22.85,36.71,0.0,0.0,-1.95,-0.06,-13.89,2,3,MOTOR VEHICLES & PASSENGER CAR BODIES,CNY,2016
NIXU.HE,2302.18,7.61,21.38,5.18,16.63,-9.21,-5.09,24.75,15.4,14.64,0.15,-6.82,-2.91,4,5,,EUR,2013
NJDCY,95.74,3.22,-0.01,-0.1,11.02,5.17,-3.08,10.54,11.27,11.28,4.2,5.98,6.51,1,1,MOTORS & GENERATORS,JPY,2014
NJOB.ST,-47.32,-45.71,-0.08,5.31,-4.58,0.0,0.0,-5.85,-34.28,-32.56,7.03,-36.06,-21.22,3,5,,SEK,2013
NJR,15.23,2.2,0.41,1.6,-1.06,10.97,8.43,8.5,8.29,8.16,4.4,4.11,4.12,0,0,NATURAL GAS DISTRIBUTION,USD,2013
NKE,31.66,11.46,-2.17,-1.58,7.03,5.86,8.81,8.12,2.9,2.95,14.46,13.1,14.53,0,0,RUBBER & PLASTICS FOOTWEAR,USD,2014
NKE.DE,32.35,11.71,-0.29,-100.0,7.03,5.41,-100.0,8.12,2.9,2.9,14.46,13.1,14.53,0,0,,USD,2014
NKG,-6.43,0.83,0.02,0.33,0.0,0.0,0.0,-1.11,-2.03,-2.03,-7.81,0.74,1.4,2,4,,USD,2013
NKG.V,-1.05,3.31,0.0,57.81,-100.0,0.0,34.07,65.94,66.09,41.88,-163.14,-81.63,-82.34,2,4,,CAD,2014
NKHP.ME,0.0,0.0,0.0,-100.0,-9.67,-0.76,-100.0,20.2,23.58,23.58,15.63,17.9,25.0,1,1,,RUB,2015
NKI.BK,24.57,0.56,-0.32,0.3,2.7,-17.97,-22.8,-0.49,0.12,0.12,0.4,1.1,1.76,2,4,,THB,2013
NKIND.NS,-4.85,-0.03,0.03,-7.42,-27.95,-13.8,-25.07,19.13,2.0,2.16,-0.09,-0.31,-2.51,3,4,,INR,2014
NKLA,-0.99,1.42,1.7,5.19,-100.0,80.53,0.0,51.21,22.27,21.17,-67.16,-47.4,-47.4,4,4,MOTOR VEHICLES & PASSENGER CAR BODIES,USD,2018
NKL.V,2.12,0.86,-0.06,4.55,-100.0,45.15,-35.83,-6.8,11.29,10.8,5.46,6.35,6.35,0,0,,USD,2021
NK.PA,-1.65,0.82,0.06,1.31,1.64,-2.42,-4.62,5.47,4.49,4.43,3.09,1.28,3.4,1,3,,EUR,2013
NKRKY,-4.43,0.76,0.03,0.05,1.74,0.0,0.0,0.77,0.32,0.32,-8.24,7.52,9.99,1,2,,EUR,2013
NKR.OL,21.11,2.03,-0.3,2.32,-19.38,0.0,0.0,-15.15,-5.8,-5.67,7.36,12.13,3.72,1,6,,NOK,2013
NKSH,6.77,1.32,0.25,-1.27,2.77,-100.0,5.6,4.69,-1.91,-1.93,1.55,1.29,1.32,0,0,NATIONAL COMMERCIAL BANKS,USD,2013
NKSH.ME,0.29,0.43,0.0,-0.34,-5.57,17.7,73.24,2.6,29.86,29.96,58.35,-8.31,-4.92,1,2,,RUB,2013
NKT.CO,30.87,1.91,0.16,5.3,-0.21,-16.97,0.4,5.28,4.65,4.42,2.79,-2.42,6.48,3,9,,EUR,2013
NKTR,-0.25,0.43,-0.01,5.48,-5.2,8.0,3.87,5.62,0.0,0.0,-58.07,-25.82,-26.18,4,9,PHARMACEUTICAL PREPARATIONS,USD,2013
NKTX,-0.86,0.29,0.0,35.22,-100.0,327.41,237.8,164.89,0.0,0.0,-25.25,-25.78,-25.78,4,4,PHARMACEUTICAL PREPARATIONS,USD,2018
NKX,0.0,0.0,0.0,-100.0,37.55,29.31,-100.0,1.65,0.19,0.19,-4.96,0.76,1.8,3,5,,USD,2014
NL,26.61,0.75,-0.93,0.02,6.81,0.0,0.0,-1.3,0.81,0.81,5.8,2.92,3.12,1,3,INDUSTRIAL INORGANIC CHEMICALS,USD,2013
NLCINDIA.NS,10.4,0.96,0.34,-2.32,10.2,8.47,1.55,8.86,0.97,1.0,2.42,3.07,4.16,0,0,,INR,2014
NLCP,13.03,0.71,0.23,-9.05,95.98,618.63,0.0,77.5,77.28,84.97,5.08,-2.43,-2.43,1,1,REAL ESTATE INVESTMENT TRUSTS,USD,2020
NLFSK.CO,12.8,1.69,-4.72,0.0,1.26,0.38,-0.28,0.02,-3.05,-3.05,6.56,3.64,4.52,2,3,,EUR,2015
NLG1V.HE,50.36,5.75,-0.57,14.4,7.51,0.0,0.0,2.16,-4.93,-4.31,2.17,-7.29,-7.71,3,7,,EUR,2013
NLH.V,-15.3,0.62,0.13,38.47,198.35,15.39,-20.51,98.5,124.64,90.01,-12.26,-5.19,-58.98,3,2,,USD,2016
NLIT,-0.0,6.02,0.0,-100.0,-100.0,-100.0,-100.0,84298756.74,4626383.9,4626383.9,-0.0,-0.0,-0.0,1,1,FINANCE SERVICES,USD,2022
NLITU,-0.0,6.19,0.0,-100.0,-100.0,-100.0,-100.0,84298756.74,4626383.9,4626383.9,-0.0,-0.0,-0.0,1,1,FINANCE SERVICES,USD,2022
NLITW,-0.0,0.14,0.0,-100.0,-100.0,-100.0,-100.0,84298756.74,4626383.9,4626383.9,-0.0,-0.0,-0.0,1,1,FINANCE SERVICES,USD,2022
NLOK,10.26,6.29,0.19,-1.33,-7.41,-11.28,6.11,1.84,-10.21,-10.34,39.34,36.91,27.63,1,4,SERVICES-PREPACKAGED SOFTWARE,USD,2014
NLR.CN,0.0,0.0,0.0,23.95,-100.0,31.95,24.0,3.29,-0.68,-0.55,-78.8,-205.69,-2002.46,2,2,,CAD,2011
NLS,-0.33,0.58,0.0,0.05,3.05,0.0,0.0,1.46,-4.36,-4.36,-38.25,-14.92,-0.9,3,3,"SPORTING & ATHLETIC GOODS, NEC",USD,2014
NLSC,-142.27,-104.19,-1.48,55.2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,100.0,100.0,62.19,0,1,INDUSTRIAL ORGANIC CHEMICALS,USD,2005
NLSP,0.0,0.0,0.0,-100.0,-100.0,21.84,-100.0,32.31,0.0,0.0,-187.76,-1007.54,-888.11,2,2,PHARMACEUTICAL PREPARATIONS,USD,2017
NLST,-18.25,33.66,0.02,21.44,26.71,10.35,-10.5,17.12,21.5,17.71,-49.57,-39.62,-56.09,4,9,SEMICONDUCTORS & RELATED DEVICES,USD,2013
NLTA.V,-0.13,-0.4,0.0,22.51,-100.0,0.0,3.25,-27.05,0.0,0.0,-19605.83,-7396.49,-3873.7,3,3,,CAD,2013
NLTX,-0.77,0.57,-0.16,28.34,-100.0,22.7,-4.23,24.92,27.28,21.25,-48.31,-42.33,-41.35,4,8,PHARMACEUTICAL PREPARATIONS,USD,2013
NLV.CN,-0.44,-2.63,-0.01,43.33,-100.0,40.68,0.0,3790.02,147.23,102.72,-153.95,-248.01,-248.01,3,3,,CAD,2019
NLY,-8.31,0.8,0.22,5.75,-7.64,-3.87,-14.29,-0.01,-1.06,-1.0,2.15,0.53,1.01,3,4,REAL ESTATE INVESTMENT TRUSTS,USD,2013
NLY-PF,-10.9,1.05,0.0,-100.0,-7.64,-100.0,-100.0,-0.01,-1.06,-1.06,2.15,0.53,1.01,3,4,REAL ESTATE INVESTMENT TRUSTS,USD,2013
NLY-PG,-10.49,1.01,0.0,-3.03,-7.64,-3.87,-8.86,-0.01,-1.06,-1.09,2.15,0.53,1.01,3,4,REAL ESTATE INVESTMENT TRUSTS,USD,2013
NLY-PI,-10040.7,965.08,0.0,-12.91,-7.64,-3.87,-9.12,-0.01,-1.06,-1.22,2.15,0.53,1.01,3,4,REAL ESTATE INVESTMENT TRUSTS,USD,2013
NM,-8.82,0.36,0.06,9.39,-7.44,-14.81,-14.4,-12.0,-24.12,-22.05,-7.95,-6.8,-6.47,4,8,DEEP SEA FOREIGN TRANSPORTATION OF  FREIGHT,USD,2013
NMAN.ST,22.22,3.31,2.88,-0.05,7.69,11.91,18.83,12.37,15.04,15.04,9.27,8.49,8.14,0,0,,SEK,2013
NMCO,0.0,0.0,0.0,-100.0,0.0,0.0,-100.0,9.87,-8.73,-8.73,-17.27,-2.49,-2.49,2,2,,USD,2019
NMDC.NS,5.6,1.39,-0.14,-3.3,4.34,-1.78,1.94,-1.18,-3.07,-3.17,20.82,16.6,15.74,0,0,,INR,2014
NME.AX,-2.68,-1.35,0.12,6.17,-100.0,-9.87,-12.27,-11.25,-2.12,-2.0,-104.65,-207.35,-97.26,2,5,,AUD,2013
NMEX,-52.22,-17.29,-1.11,35.58,-100.0,-8.79,-32.81,-37.37,44.26,32.65,-506.83,-4727.58,-2415.57,1,1,GOLD AND SILVER ORES,USD,2013
NMFC,15.25,0.96,-0.24,11.31,-1.52,14.91,-9.04,20.0,8.14,7.31,2.23,3.33,4.36,0,2,,USD,2013
NMG,-2.63,4.54,-0.26,45.66,-100.0,0.0,0.81,61.57,51.11,35.09,-31.83,-37.7,-40.26,4,9,MISCELLANEOUS METAL ORES,CAD,2013
NMGX,-7.91,10.69,0.18,34.1,-4.55,6.16,-27.47,19.03,0.0,0.0,-51.38,-34.32,-70.0,3,5,"COATING, ENGRAVING & ALLIED SERVICES",USD,2013
NMI,-2.52,0.93,0.0,1.11,0.0,0.0,7.53,-0.16,0.42,0.41,-36.21,-4.37,-0.04,1,2,,USD,2013
NMIH,7.09,1.25,0.26,4.88,65.73,-100.0,0.0,20.18,14.88,14.18,11.81,10.47,3.59,0,3,SURETY INSURANCE,USD,2013
NML,2.57,0.78,0.13,-0.04,49.51,0.0,7.61,-10.28,-8.62,-8.63,25.47,-1.08,-4.53,2,3,,USD,2013
NML.AX,-6.75,0.22,-0.11,37.8,-100.0,7.18,-13.12,42.45,35.28,25.6,-1.94,-6.62,-13.13,4,7,,AUD,2013
NMM,1.07,0.0,-0.08,23.0,22.27,26.19,4.79,16.38,-100.0,-81.3,12.03,2.06,1.93,3,5,DEEP SEA FOREIGN TRANSPORTATION OF  FREIGHT,USD,2013
NMM.DE,-62.1,1.74,0.01,5.33,4.07,6.57,-20.31,5.02,7.45,7.07,-1.39,3.03,0.46,2,5,,USD,2013
NM-PG,-117154.91,4790.78,0.0,148.44,-7.44,-14.81,-62.22,-12.0,-24.12,-9.71,-7.95,-6.8,-6.47,4,8,DEEP SEA FOREIGN TRANSPORTATION OF  FREIGHT,USD,2013
NMR,18.06,0.52,-0.0,-100.0,-2.5,-100.0,-100.0,1.04,2.53,2.53,0.26,0.28,0.36,1,1,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",JPY,2014
NMRD,-1.14,-2.27,0.01,1.97,-100.0,37.68,45.54,34.61,2.79,2.74,-67.34,-125.3,-95.89,3,4,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,USD,2014
NMRK,12.6,0.71,-0.15,1.22,12.31,0.0,0.0,13.17,9.85,9.73,4.48,7.81,7.36,1,1,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),USD,2015
NMT,-5.4,0.81,0.02,14.41,-100.0,-100.0,-100.0,-1.49,-2.54,-2.22,-9.17,0.6,0.6,1,1,,USD,2010
NMT.AX,-23.57,2.08,0.14,1.08,-100.0,-13.67,-19.93,7.53,13.55,13.41,-8.59,-0.47,-12.55,3,6,,AUD,2013
NMTC,-2.13,3.59,-0.06,28.36,78.7,108.05,61.59,182.53,0.0,0.0,-78.43,-527.69,-3192.41,2,4,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,USD,2013
NMT.L,-27.79,2.45,8.62,1.08,-100.0,-13.67,-19.93,7.53,13.55,13.41,-8.59,-0.47,-12.55,3,6,,AUD,2013
NMTR,-0.18,-1.42,0.1,98.92,-100.0,29.97,-33.02,37.15,0.0,0.0,-137.31,-275.22,-338.0,3,7,PHARMACEUTICAL PREPARATIONS,USD,2013
NMZ,-1.7,0.62,0.0,2.84,59.16,-100.0,53.62,11.3,6.53,6.35,-20.64,-0.84,2.24,2,4,,USD,2013
NN,-6.76,3.56,-0.07,2.87,162.68,49.13,-47.3,66.04,0.0,0.0,-41.83,-162.59,-162.59,2,2,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS",USD,2020
NN6.DE,0.0,0.0,0.0,-100.0,49.56,0.0,19.42,44.64,45.29,45.29,-8.08,-2.28,-26.67,3,5,,EUR,2013
NN.AS,20.62,0.55,-0.24,-1.86,3.51,0.0,56.51,4.53,2.5,2.55,0.22,0.71,0.65,1,2,,EUR,2013
NNAVW,-1.59,0.84,0.0,-100.0,162.68,49.13,-100.0,66.04,0.0,0.0,-41.83,-162.59,-162.59,2,2,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS",USD,2020
NNAX,-2.33,-1.2,-0.15,-19.68,1620.46,97.18,-100.0,75.44,78.22,97.39,-163.69,-1371.48,-1371.48,1,1,SERVICES-MANAGEMENT SERVICES,USD,2019
NNBR,-3.05,0.66,0.06,10.89,3.27,0.0,0.0,8.48,5.67,5.11,-6.91,-16.67,-5.42,2,5,METALWORKG MACHINERY & EQUIPMENT,USD,2013
NNCHY,21.06,3.96,0.02,-1.63,3.76,9.96,12.36,4.1,5.36,5.45,14.39,12.94,11.41,0,0,,JPY,2014
NNCL.BK,14.84,1.04,-0.3,-0.01,2.14,-4.54,-6.43,-0.66,1.96,1.96,5.01,7.76,4.25,0,2,,THB,2013
NNDM,-4.54,0.68,0.46,147.61,-100.0,99.78,-14.35,251.63,0.0,0.0,-18.97,-36.1,-283.13,3,2,PRINTED CIRCUIT BOARDS,USD,2013
NNGF.DE,13.59,1.25,1.15,0.75,4.31,-3.01,0.24,6.55,10.62,10.54,3.15,3.43,4.81,0,1,,GBP,2014
NNGRY,20.53,0.55,-0.27,-1.86,3.51,0.0,6.49,4.53,2.5,2.55,0.22,0.71,0.65,1,2,,EUR,2013
NNG.WA,-20.07,2.2,-0.22,5.76,-100.0,-3.21,-5.39,41.61,0.0,0.0,-22.61,-66.51,-52.23,4,4,,PLN,2016
NNH.ST,-42.55,1.21,0.38,0.0,8.81,0.0,0.0,12.06,26.52,26.52,-1.14,9.57,9.86,1,1,,SEK,2013
NNI,14.35,1.1,2.32,-2.35,4.91,8.26,5.84,26.12,9.24,9.47,2.13,3.01,7.42,1,4,PERSONAL CREDIT INSTITUTIONS,USD,2013
NNIT.CO,-8.18,2.59,0.0,0.26,-4.19,0.0,0.0,8.93,0.7,0.7,-12.59,2.2,8.63,2,3,,DKK,2013
NNMX,-0.06,-0.07,-0.0,-100.0,-49.41,31.14,-100.0,36.06,-48.72,-48.72,-1652.53,-1425.15,-1425.15,3,3,PHARMACEUTICAL PREPARATIONS,USD,2020
NNN,32.94,1.85,-1.13,4.28,7.83,8.11,-0.41,6.94,4.49,4.31,2.31,3.46,3.65,0,0,REAL ESTATE INVESTMENT TRUSTS,USD,2013
NNND.F,15.48,3.79,-0.12,0.42,27.93,19.79,31.39,34.82,32.34,32.2,13.63,13.51,13.37,0,0,,CNY,2013
NNOX,-8.15,3.76,0.14,11.19,-100.0,175.51,144.77,242.05,0.0,0.0,-67.77,-81.96,-81.96,3,3,X-RAY APPARATUS & TUBES & RELATED IRRADIATION APPARATUS,USD,2018
NNSB.ME,567.37,31.58,-6.18,0.0,5.41,22.64,-41.24,12.57,-3.38,-3.38,0.01,0.55,1.78,3,3,,RUB,2013
NNUP,14.5,3.35,0.01,32.89,22.4,0.0,35.49,44.44,0.0,0.0,18.85,24.09,21.33,1,4,"GAMES, TOYS & CHILDREN'S VEHICLES (NO DOLLS & BICYCLES)",USD,2013
NNVC,-2.14,0.77,-0.16,19.65,-100.0,2.34,-17.14,4.07,12.48,10.43,-34.99,-50.79,-41.47,5,9,PHARMACEUTICAL PREPARATIONS,USD,2013
NNWWF,12.52,2.28,-0.46,-0.49,3.95,11.42,14.47,3.22,14.98,15.06,11.67,10.84,10.84,0,0,,CAD,2020
NNXPF,-41.14,4.72,1.45,16.87,9.92,26.02,-4.17,21.68,45.58,39.0,-9.83,-9.44,-9.44,4,4,,CAD,2019
NNY,0.0,0.0,0.0,-100.0,0.0,0.0,-100.0,1.18,1.52,1.52,-3.74,2.63,2.67,3,4,,USD,2014
NOA,8.77,2.03,0.21,-0.73,3.92,0.0,0.0,4.49,10.17,10.24,6.93,5.12,2.03,1,4,"OIL & GAS FIELD SERVICES, NEC",CAD,2013
NOA3.DE,4.94,1.0,0.03,4.7,7.76,8.96,0.0,6.11,14.18,13.54,11.8,1.48,2.88,3,6,,EUR,2013
NOAH,7.71,0.73,-0.24,2.24,13.49,12.84,10.76,22.95,23.97,23.44,8.28,5.42,9.65,1,1,INVESTMENT ADVICE,CNY,2013
NOA.TO,8.78,2.04,0.24,-0.82,5.62,0.0,0.0,9.14,5.32,5.37,6.93,5.12,2.05,1,4,,CAD,2013
NOBH,9.58,2.0,0.24,-1.8,12.04,30.24,31.39,5.92,3.49,3.56,11.6,10.73,8.36,0,2,MOBILE HOMES,USD,2013
NOBI.ST,-6.34,0.48,0.06,0.06,2.67,-18.14,0.0,6.6,4.57,4.57,-0.02,8.01,9.22,2,3,,SEK,2013
NOBLE.BK,11.46,1.02,-0.22,0.0,11.5,3.82,3.76,3.0,3.81,3.81,2.02,6.88,4.71,1,4,,THB,2013
NOBU.JK,22.76,0.8,0.37,2.91,26.4,-100.0,20.81,21.34,7.12,6.92,0.47,0.38,0.35,0,0,,IDR,2013
NOC,14.44,4.56,-0.52,-4.43,4.49,8.19,15.71,5.78,4.15,4.34,18.94,17.72,15.95,0,0,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS",USD,2013
NOCIL.NS,23.34,2.24,-1.51,0.44,11.72,18.65,22.14,10.89,17.01,16.93,8.84,9.62,9.53,0,1,,INR,2014
NODK,-4.94,1.19,0.01,3.07,11.31,-0.86,0.0,12.24,8.33,8.08,-9.01,2.24,3.31,1,2,"FIRE, MARINE & CASUALTY INSURANCE",USD,2014
NODL.OL,0.0,0.0,0.0,-100.0,-100.0,29.19,-100.0,-12.96,-13.0,-13.0,-2.7,-2.33,-2.33,3,3,,USD,2018
NOD.OL,24.17,3.74,3.52,1.98,22.57,31.65,30.23,25.05,26.13,25.62,16.63,8.93,9.7,2,4,,USD,2013
NOEJ.DE,17.39,0.75,-0.58,0.0,7.74,-2.55,-3.78,7.36,9.22,9.22,4.06,5.87,9.33,1,2,,EUR,2013
NOEJ.SW,179.56,7.7,0.0,-100.0,7.74,-2.55,-100.0,7.36,9.22,9.22,4.06,5.87,9.33,1,2,,EUR,2013
NOG,2.21,2.79,0.0,33.88,20.55,24.58,0.96,7.34,2.07,1.55,26.89,-13.96,-26.06,1,3,CRUDE PETROLEUM & NATURAL GAS,USD,2013
NOG.L,-0.05,-0.0,-0.04,-100.0,-15.35,-27.24,-100.0,-11.44,0.0,0.0,-19.73,-42.32,-20.16,2,3,,USD,2013
NOGN,-0.09,-0.06,0.0,-9.74,32.13,0.0,-100.0,77.29,135.04,149.61,-84.1,2.73,2.73,3,3,"SERVICES-BUSINESS SERVICES, NEC",USD,2019
NOGNW,-1.15,-0.74,0.0,-100.0,32.13,0.0,-100.0,77.29,135.04,135.04,-84.1,2.73,2.73,3,3,"SERVICES-BUSINESS SERVICES, NEC",USD,2019
NOHAL.OL,-19.16,2.49,-1.43,3.05,10.23,-2.39,-8.01,7.49,10.67,10.36,-13.52,-10.74,-10.6,5,6,,NOK,2014
NOHO.HE,23.07,2.66,0.21,25.14,19.07,22.41,-14.32,28.11,11.52,9.2,1.75,-0.32,4.23,2,3,,EUR,2013
NOIDATOLL.NS,-3.58,0.53,-0.25,-0.01,-16.46,0.0,0.0,-5.72,-7.74,-7.74,-50.58,-57.74,-14.42,6,6,,INR,2014
NOK,4.89,0.99,0.03,4.7,7.76,18.09,0.0,6.11,14.18,13.54,11.8,1.48,2.88,3,6,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,EUR,2013
NOKIA.HE,4.94,1.0,0.03,4.7,7.76,18.09,0.0,6.11,14.18,13.54,11.8,1.48,2.88,3,6,,EUR,2013
NOKIA.PA,4.94,1.0,0.03,4.7,7.76,8.96,0.0,6.11,14.18,13.54,11.8,1.48,2.88,3,6,,EUR,2013
NOLA-B.ST,21.35,2.44,-0.53,0.26,10.13,8.77,8.98,16.29,16.65,16.61,9.25,13.22,13.8,0,0,,SEK,2013
NOL.OL,-2.15,0.42,-0.88,14.26,15.53,115.72,93.75,-1.46,-2.28,-2.0,-8.81,-4.95,-4.95,3,3,,USD,2019
NOM,-7.65,0.8,0.03,0.06,0.0,0.0,0.0,-1.44,-1.75,-1.75,-6.15,0.89,1.89,1,3,,USD,2013
NOM.CN,-3.42,0.59,-0.08,25.31,-100.0,44.96,14.31,49.03,47.21,37.68,-19.86,-230.82,-149.78,2,4,,CAD,2013
NOMD,11.59,1.03,0.48,3.24,7.72,3.82,0.0,37.73,24.31,23.54,14.14,12.06,13.67,0,3,FOOD AND KINDRED PRODUCTS,EUR,2013
NONG.OL,4.24,0.64,0.06,0.0,6.13,2.36,17.89,5.22,7.23,7.23,1.49,1.64,1.47,0,0,,NOK,2013
NOPMF,-44.41,0.64,1.36,2.8,16.26,16.05,1.67,8.39,3.77,3.66,4.57,0.36,0.36,1,1,,USD,2019
NOR.AX,-8.9,-11.91,1.07,56.13,-100.0,-4.64,-38.5,-12.82,0.0,0.0,-121.87,-263.81,-304.23,4,7,,AUD,2013
NORB-B.ST,11.26,1.34,0.1,14.95,60.71,96.78,82.23,66.81,127.78,111.16,5.87,2.32,2.32,1,1,,SEK,2018
NORBTEAEXP.NS,-34.1,0.58,-0.34,-100.0,7.88,0.0,-100.0,3.93,-0.41,-0.41,-0.14,-0.74,-0.19,3,4,,INR,2014
NORD3.SA,-4.79,-0.29,1.85,0.0,-100.0,0.0,-0.81,-3.24,8.31,8.31,-43.31,-24.8,-51.29,3,7,,BRL,2013
NORD.CO,0.0,0.0,0.0,-100.0,131.68,37.26,-100.0,73.49,74.3,74.3,-33.95,-44.25,-44.25,4,4,,DKK,2019
NORDH.OL,-10.91,1.72,0.62,0.12,56.46,0.0,0.0,198.46,346.2,345.78,-30.5,-2.04,-2.04,2,2,,EUR,2020
NORDIC.CO,0.64,-0.31,0.02,25.66,-22.78,0.0,-29.17,-30.96,0.0,0.0,136.93,6.7,5.22,4,7,,USD,2013
NORDIG.ST,0.0,0.0,0.0,-100.0,-49.88,-37.44,-100.0,-50.12,0.0,0.0,-290.13,-635.48,-635.48,1,1,,SEK,2018
NOR.OL,-35.6,1.3,-8.49,97.76,23.3,0.0,-57.04,13.71,8.56,4.33,-0.99,-1.49,-6.49,3,3,,USD,2013
NORTHM.CO,7.47,1.1,-0.08,-0.06,-0.72,17.93,-15.48,3.16,7.77,7.77,0.18,15.7,7.61,2,5,,DKK,2013
NORVA.ST,29.58,2.46,-4.88,0.03,25.25,121.16,0.0,29.28,52.0,51.98,7.17,4.85,4.85,1,1,,NOK,2018
NOS.LS,7.78,1.58,0.14,3.36,4.88,17.22,34.77,2.03,-0.05,-0.05,9.96,7.16,5.69,0,1,,EUR,2013
NOTE,-2.4,3.57,0.02,0.0,19.98,43.35,86.26,21.23,101.67,101.67,-183.79,-136.73,-136.73,4,4,"SERVICES-BUSINESS SERVICES, NEC",USD,2019
NOTE.ST,22.94,5.46,0.8,0.04,16.86,49.91,96.59,19.88,18.52,18.51,9.91,9.79,7.77,0,1,,SEK,2013
NOTE-WT,-0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-103.9,-103.9,-103.9,1,1,"SERVICES-BUSINESS SERVICES, NEC",USD,2022
NOTR,-825.98,-1403.62,4.36,19.98,-100.0,245.92,160.77,104.52,96.4,80.34,-458.35,-300.4,-300.4,2,2,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,USD,2020
NOTV,-0.37,0.47,0.0,12.6,42.88,0.0,0.0,49.64,49.85,44.27,-73.45,-16.17,-8.85,2,4,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,USD,2013
NOU.V,-2.6,4.48,-0.35,45.66,-100.0,0.0,0.81,61.57,51.11,35.09,-31.83,-37.7,-40.26,4,9,,CAD,2013
NOV,20.59,1.28,0.13,-0.92,-12.0,-24.78,-25.2,-12.81,-15.03,-15.17,1.9,-19.59,-10.25,2,3,OIL & GAS FIELD MACHINERY & EQUIPMENT,USD,2013
NOVA,-7.47,1.6,-0.52,6.61,48.64,12.45,0.79,44.38,27.95,26.22,-1.6,-4.73,-5.08,4,5,ELECTRIC & OTHER SERVICES COMBINED,USD,2017
NOVA.BK,3.46,1.01,0.0,2.33,0.79,29.4,14.03,19.26,5.56,5.44,11.85,2.8,0.99,2,6,,THB,2013
NOVA.CN,-1.41,-44.63,0.04,49.57,-100.0,22.47,-11.19,-17.05,-31.71,-21.2,-1267.21,-579.71,-423.51,2,6,,CAD,2013
NOVA.IC,27.41,1.81,-0.44,-2.01,6.94,22.95,0.0,6.32,1.48,1.51,4.86,5.39,5.39,1,1,,ISK,2019
NOVARTIND.NS,20.47,2.73,0.2,-100.0,-8.74,55.04,-100.0,-2.2,-2.36,-2.36,11.68,6.92,7.49,2,2,,INR,2014
